state,ori,county,agency_name,agency_type,nibrs,nibrs_start,lat,lon,captured_at
TX,TX2370600,WALLER,Waller County Constable: Precinct 4,Other,1,2025-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2370000,WALLER,Waller County Sheriff's Office,County,1,2021-01-01,30.0136,-95.9821,2026-04-27T17:54:22Z
TX,TX2380100,WARD,Monahans Police Department,City,1,2021-01-01,31.5949,-102.8908,2026-04-27T17:54:22Z
TX,TX2380000,WARD,Ward County Sheriff's Office,County,1,2018-04-01,31.5925,-102.8899,2026-04-27T17:54:22Z
TX,TX2390300,WASHINGTON,Blinn College: Main Campus,University or Co,1,2023-07-01,30.1593,-96.4051,2026-04-27T17:54:22Z
TX,TX2390100,WASHINGTON,Brenham Police Department,City,1,2018-03-01,30.1681,-96.3983,2026-04-27T17:54:22Z
TX,TX2390200,WASHINGTON,Washington County Constable: Precinct 1,Other,1,2025-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2390400,WASHINGTON,Washington County Constable: Precinct 2,Other,1,2025-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2390500,WASHINGTON,Washington County Constable: Precinct 3,Other,1,2024-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2390600,WASHINGTON,Washington County Constable: Precinct 4,Other,1,2025-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2390000,WASHINGTON,Washington County Sheriff's Office,County,1,2018-03-01,30.1791,-96.3882,2026-04-27T17:54:22Z
TX,TX2401100,WEBB,Independent School District: Laredo,Other,1,2020-09-01,27.5072,-99.5124,2026-04-27T17:54:22Z
TX,TX2400700,WEBB,Independent School District: United,Other,1,2020-12-01,27.5779,-99.4732,2026-04-27T17:54:22Z
TX,TX2400500,WEBB,Laredo Community College,University or Co,1,2025-07-01,27.5088,-99.5187,2026-04-27T17:54:22Z
TX,TX2400100,WEBB,Laredo Police Department,City,1,2019-01-01,27.5363,-99.4700,2026-04-27T17:54:22Z
TX,TX2401000,WEBB,Rio Bravo Police Department,City,1,2015-07-01,27.7706,-99.3266,2026-04-27T17:54:22Z
TX,TX2400600,WEBB,Texas A&M International University,University or Co,1,2021-01-01,27.5739,-99.4327,2026-04-27T17:54:22Z
TX,TX2400200,WEBB,Webb County Constable: Precinct 1,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2400000,WEBB,Webb County Sheriff's Office,County,1,2019-09-01,27.7706,-99.3266,2026-04-27T17:54:22Z
TX,TX2410100,WHARTON,El Campo Police Department,City,1,2017-01-01,29.1954,-96.2720,2026-04-27T17:54:22Z
TX,TX2410900,WHARTON,Independent School District: Wharton,Other,1,2019-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2410300,WHARTON,Wharton County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2410600,WHARTON,Wharton County Constable: Precinct 3,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2410700,WHARTON,Wharton County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2410000,WHARTON,Wharton County Sheriff's Office,County,1,2012-01-01,29.2785,-96.2297,2026-04-27T17:54:22Z
TX,TX2410200,WHARTON,Wharton Police Department,City,1,2018-01-01,29.3232,-96.0981,2026-04-27T17:54:22Z
TX,TX2420200,WHEELER,Wheeler County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2420000,WHEELER,Wheeler County Sheriff's Office,County,1,2019-02-01,35.3926,-100.2531,2026-04-27T17:54:22Z
TX,TX2430100,WICHITA,Burkburnett Police Department,City,1,2021-01-01,34.0981,-98.5735,2026-04-27T17:54:22Z
TX,TX2430200,WICHITA,Electra Police Department,City,1,2017-01-01,34.0298,-98.9185,2026-04-27T17:54:22Z
TX,TX2431500,WICHITA,Independent School District: Burkburnett,Other,1,2021-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2431600,WICHITA,Independent School District: City View,Other,1,2022-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2431300,WICHITA,Independent School District: Iowa Consolidated,Other,1,2025-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2431200,WICHITA,Independent School District: Wichita Falls,Other,1,2021-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2430400,WICHITA,Iowa Park Police Department,City,1,1999-01-01,33.9911,-98.7169,2026-04-27T17:54:22Z
TX,TX2430700,WICHITA,Midwestern State University,University or Co,1,2019-07-01,33.8776,-98.5185,2026-04-27T17:54:22Z
TX,TX2430600,WICHITA,Wichita County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2430900,WICHITA,Wichita County Constable: Precinct 4,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2430000,WICHITA,Wichita County Sheriff's Office,County,1,2021-01-01,33.9911,-98.7169,2026-04-27T17:54:22Z
TX,TX2431000,WICHITA,Wichita Falls Arson Unit,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2440100,WILBARGER,Vernon Police Department,City,1,2019-01-01,34.1573,-99.2845,2026-04-27T17:54:22Z
TX,TX2440600,WILBARGER,Wilbarger County Constable: Precinct 1,Other,1,2024-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2440500,WILBARGER,Wilbarger County Constable: Precinct 2,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2440000,WILBARGER,Wilbarger County Sheriff's Office,County,1,2019-05-01,34.0849,-99.2424,2026-04-27T17:54:22Z
TX,TX2450800,WILLACY,Independent School District: Lyford,Other,1,2021-01-01,26.4811,-97.5842,2026-04-27T17:54:22Z
TX,TX2450900,WILLACY,Independent School District: Raymondville,Other,0,,26.4811,-97.5842,2026-04-27T17:54:22Z
TX,TX2450100,WILLACY,Lyford Police Department,City,1,2015-07-01,26.4811,-97.5842,2026-04-27T17:54:22Z
TX,TX2451000,WILLACY,Port Mansfield Police Department,City,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2450200,WILLACY,Raymondville Police Department,City,1,2020-01-01,26.4818,-97.7872,2026-04-27T17:54:22Z
TX,TX2450500,WILLACY,Willacy County Constable: Precinct 3,Other,1,2025-05-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2450000,WILLACY,Willacy County Sheriff's Office,County,1,2019-09-01,26.4707,-97.7646,2026-04-27T17:54:22Z
TX,TX2460200,WILLIAMSON,Georgetown Police Department,City,1,2003-10-01,30.6364,-97.6809,2026-04-27T17:54:22Z
TX,TX2462800,WILLIAMSON,Independent School District: Hutto,Other,1,2019-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2463300,WILLIAMSON,Independent School District: Jarrell,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2463000,WILLIAMSON,Independent School District: Liberty Hill,Other,1,2022-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2463100,WILLIAMSON,Independent School District: Round Rock,Other,1,2021-06-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2462500,WILLIAMSON,Jarrell Police Department,City,1,2018-12-01,30.6490,-97.6051,2026-04-27T17:54:22Z
TX,TX2462400,WILLIAMSON,Liberty Hill Police Department,City,1,2020-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2461800,WILLIAMSON,Thrall Police Department,City,1,2024-01-01,30.6480,-97.6788,2026-04-27T17:54:22Z
TX,TX2462000,WILLIAMSON,Williamson County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2461100,WILLIAMSON,Williamson County Constable: Precinct 3,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2461200,WILLIAMSON,Williamson County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2460000,WILLIAMSON,Williamson County Sheriff's Office,County,1,2018-10-01,30.6480,-97.6788,2026-04-27T17:54:22Z
TX,TX2470100,WILSON,Floresville Police Department,City,1,2018-11-01,29.1322,-98.1598,2026-04-27T17:54:22Z
TX,TX2470800,WILSON,Independent School District: Floresville,Other,1,2019-03-01,29.1739,-98.0867,2026-04-27T17:54:22Z
TX,TX2470700,WILSON,La Vernia Police Department,City,1,2022-01-01,29.1739,-98.0867,2026-04-27T17:54:22Z
TX,TX2470200,WILSON,Poth Police Department,City,1,2022-01-01,29.1739,-98.0867,2026-04-27T17:54:22Z
TX,TX2470000,WILSON,Wilson County Sheriff's Office,County,1,2019-05-01,29.1739,-98.0867,2026-04-27T17:54:22Z
TX,TX2480700,WINKLER,Independent School District: Wink-Loving,Other,1,2023-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2480100,WINKLER,Kermit Police Department,City,1,2021-01-01,31.8314,-103.0560,2026-04-27T17:54:22Z
TX,TX2480200,WINKLER,Wink Police Department,City,1,2020-01-01,31.8314,-103.0560,2026-04-27T17:54:22Z
TX,TX2480000,WINKLER,Winkler County Sheriff's Office,County,1,2020-01-01,31.8314,-103.0560,2026-04-27T17:54:22Z
TX,TX2490900,WISE,Boyd Police Department,City,1,2020-05-01,33.2191,-97.6540,2026-04-27T17:54:22Z
TX,TX2490100,WISE,Bridgeport Police Department,City,1,2017-02-01,33.2135,-97.7574,2026-04-27T17:54:22Z
TX,TX2490200,WISE,Decatur Police Department,City,1,2016-01-01,33.2226,-97.5878,2026-04-27T17:54:22Z
TX,TX2490300,WISE,Rhome Police Department,City,1,2022-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2490800,WISE,Runaway Bay Police Department,City,1,2018-09-01,33.1743,-97.8658,2026-04-27T17:54:22Z
TX,TX2490400,WISE,Wise County Constable: Precinct 1,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2490700,WISE,Wise County Constable: Precinct 4,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2490000,WISE,Wise County Sheriff's Office,County,1,2018-01-01,33.2308,-97.6118,2026-04-27T17:54:22Z
TX,TX2500100,WOOD,Alba Police Department,City,1,2019-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2501100,WOOD,Independent School District: Mineola,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2500900,WOOD,Independent School District: Winnsboro,Other,1,2025-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2501200,WOOD,Independent School District: Yantis,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2500300,WOOD,Mineola Police Department,City,1,2021-01-01,32.6757,-95.4866,2026-04-27T17:54:22Z
TX,TX2500400,WOOD,Quitman Police Department,City,1,2019-07-01,32.7836,-95.3822,2026-04-27T17:54:22Z
TX,TX2500800,WOOD,Wood County Constable: Precinct 3,Other,1,2023-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2501300,WOOD,Wood County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2500000,WOOD,Wood County Sheriff's Office,County,1,2021-01-01,32.7836,-95.3822,2026-04-27T17:54:22Z
TX,TX2510100,YOAKUM,Denver City Police Department,City,1,2021-01-01,33.1624,-102.8322,2026-04-27T17:54:22Z
TX,TX2510000,YOAKUM,Yoakum County Sheriff's Office,County,1,2021-01-01,33.1624,-102.8322,2026-04-27T17:54:22Z
TX,TX2520100,YOUNG,Graham Police Department,City,1,2016-10-01,33.1588,-98.6783,2026-04-27T17:54:22Z
TX,TX2520200,YOUNG,Olney Police Department,City,1,2018-08-01,33.1588,-98.6783,2026-04-27T17:54:22Z
TX,TX2520400,YOUNG,Young County Constable: Precinct 3,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2520000,YOUNG,Young County Sheriff's Office,County,1,2019-02-01,33.1588,-98.6783,2026-04-27T17:54:22Z
TX,TX2530700,ZAPATA,Independent School District: Zapata County,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX2530000,ZAPATA,Zapata County Sheriff's Office,County,1,2020-01-01,26.9970,-99.1826,2026-04-27T17:54:22Z
TX,TX2540100,ZAVALA,Crystal City Police Department,City,1,2022-01-01,28.6786,-99.8284,2026-04-27T17:54:22Z
TX,TX2540000,ZAVALA,Zavala County Sheriff's Office,County,1,2015-09-01,28.6798,-99.8276,2026-04-27T17:54:22Z
