report_date,category,classification,product_type,firm,state,reason,voluntary,product_description,status,captured_at
20260325,food,Class I,Food,"Kradjian Importing Company, Inc.",CA,Undeclared allergen ingredients (sesame and wheat) in Zaatar Spice mix.,Voluntary: Firm initiated,"MID EAST Jordanian Zaatar spice mix; NET Wt. 5lb plastic bag;  UPC: 094379607038 Packed by: Propack Inc.  Sunvalley, CA 91354",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class I,Food,Bluegrass Ingredients Inc.,KY,Potential Salmonella contamination,Voluntary: Firm initiated,"Butter-Rich Powder, Net Weight 50 LB., packaged in a multiply Kraft bag with poly liner",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class II,Food,"SAPUTO CHEESE USA, INC",WI,"Potentially under pasteurized. The firm was notified by the California Department of Agriculture that due to the broken seal on the pasteurizer, the products may be under pasteurized, and they should recall the products.",Voluntary: Firm initiated,"CLOVER SONOMA COTTAGE CHEESE LOW FAT 2% MILKFAT NET WT 16OZ UPC 0 70852 54400 7  & 32OZ UPC 0 70852 54200 3 DISTRIBUTED BY: CLOVER-STORNETTA FARMS LLC PETALUMA, CA 94952",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class I,Food,"Shaman Botanicals, LLC",MO,A sample of the product revealed the active ingredient is in a quantity greater than the labeled specification.,Voluntary: Firm initiated,"Product label reads in part as ""WHITE VEIN ADVANCED ALKALOIDS CHEWABLE TABLETS 225mg 7-Hydroxymitragynine per container (7.5mg 7-OH per serving) LEMON DIETARY SUPPLEMENT Net Wt. 0.25 oz 30 TABLETS Supplement Facts 7-hydroxymitragynine 7.5 m",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class I,Food,"FRITO-LAY NORTH AMERICA, INC.",TX,Undeclared Allergen: Milk,Voluntary: Firm initiated,Miss Vickies Spicy Dill Pickle; 8 oz bag,Ongoing,2026-04-27T23:09:58Z
20260325,food,Class II,Food,Dr. Praeger's Sensible Foods Inc.,NJ,This product has the  possibility of contamination with rodent hair.,Voluntary: Firm initiated,"Simply Nature, Spinach Bites, 12 oz retail unit, Plastic wrapped bites inside of a retail box. Keep Frozen.",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class II,Food,Wawa Beverage Company,PA,Foreign plastic material discovered on fill line.,Voluntary: Firm initiated,"Wawa Chocolate Low-fat Milk 16 oz , (Pint) Plastic bottle .Store Refrigerated",Terminated,2026-04-27T23:09:58Z
20260325,food,Class II,Food,BlueFrog Foods,GA,No process authority,Voluntary: Firm initiated,"GREENWAY FARMS of Georgia GARLIC DILL PICKLES CHIPS Net Wt 16 fl oz (473 ml) UPC 8 57866 00501 0 Produced by: Greenway Farms of Georgia, LLC Roberta, GA Packed by Blue Frog Food, LLC for Green way Farms of Georgia, LLC 5875 Love St Austell,",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class II,Food,"SAPUTO CHEESE USA, INC",WI,"Potentially under pasteurized. The firm was notified by the California Department of Agriculture that due to the broken seal on the pasteurizer, the products may be under pasteurized, and they should recall the products.",Voluntary: Firm initiated,"CLOVER SONOMA SOUR CREAM NET WT 8OZ UPC 0 70852 61800 5  & 16OZ UPC 0 70852 61500 4 DISTRIBUTED BY: CLOVER-STORNETTA FARMS LLC PETALUMA, CA 94952",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class I,Food,Bluegrass Ingredients Inc.,KY,Positive Salmonella contamination,Voluntary: Firm initiated,"Butter Powder, Net Weight 50 LB., packaged in a multiply Kraft bag with poly liner",Ongoing,2026-04-27T23:09:58Z
20260325,food,Class II,Food,Wawa Beverage Company,PA,Foreign plastic material discovered on fill line.,Voluntary: Firm initiated,"Wawa Cookies & Cream Milk 16 oz (Pint), Plastic bottle Store Refrigerated",Terminated,2026-04-27T23:09:58Z
20260325,food,Class II,Food,ASUKAR FOODS CORP,FL,Undeclared allergen: Soy Lecithin,Voluntary: Firm initiated,"TETAS Mireya, Cherry Milkshake (Colita con Leche), i unit Popsicle,  Net wt 6OZ. 170GRS. KEEP FROZEN. UPC Code 83822654822",Ongoing,2026-04-27T23:09:58Z
20260325,drug,Class II,Drugs,Apotex Corp.,FL,Lack of Assurance of Sterility,Voluntary: Firm initiated,"Brimonidine Tartrate/Timolol Maleate Ophthalmic Solution 0.2%/0.5%*, 5 mL, Rx Only, Sterile, Apotex Corp. Manufactured for: Apotex Corp., Weston, FL 33326, NDC 60505-0589-1.",Ongoing,2026-04-27T23:09:58Z
20260325,drug,Class II,Drugs,STRIDES PHARMA INC,NJ,Presence of foreign substance: the firm received complaints for a gel-like mass and black particles in the product.,Voluntary: Firm initiated,"Children's Ibuprofen Oral Suspension, USP, 100 mg per 5mL, 4 FL OZ (120 mL) bottle, Manufactured for: Taro Pharmaceuticals U.S.A., Inc., Hawthorne, NY 10532, Made in India, NDC 51672-5321-8.",Ongoing,2026-04-27T23:09:58Z
20260325,drug,Class III,Drugs,Annora Pharma Private Limited,N/A,Presence of foreign tablets/capsules: one Pitavastatin tablet 1mg found in bottle of Pitavastatin tablets 2mg,Voluntary: Firm initiated,"Pitavastatin Tablets, 2 mg, packaged in 90-count bottles, Rx only, Manufactured for: Northstar Rx LLC, Memphis, TN 38141, Manufactured by: Annora Pharma Pvt. LTd., Sengareddy - 502313, Telengana, India, NDC 72603-479-01.",Ongoing,2026-04-27T23:09:58Z
20260325,drug,Not Yet Classified,Drugs,"Cardinal Health 200, LLC",IL,"Microbial Contamination of Sterile Products: Affected lots have been deemed non-sterile following discovery of a contaminant (Paenibacillus phoenicis), which may pose a potential infection risk to vulnerable groups.",Voluntary: Firm initiated,"Webcol Alcohol Prep pad (70% isopropyl alcohol) 2 ply, 200 count boxes, Cardinal Health 200 LLC 3651 Birchwood Drive, Waukegan, IL 60085.",Ongoing,2026-04-27T23:09:58Z
20260325,drug,Class II,Drugs,SOMERSET THERAPEUTICS LLC,NJ,Failed Impurities/Degradation Specifications - OOS impurities result observed during long term stability testing at product expiry (24 months) were above specs for these impurities: Dexamethasone Sodium Phosphate EP impurity G (Impurity RU ,Voluntary: Firm initiated,"Dexamethasone Sodium Phosphate Injection, USP, 100 mg/ 10 mL, (10 mg/mL), 10x10 mL Multiple Dose Vials, Rx only, Manufactured for: Somerset Therapeutics, LLC., Somerset, NJ 08873, NDC carton: 70069-025-10; NDC vial: 70069-025-01",Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,Uncle Ray's LLC,MI,"Inaccurate nutritional data in Nutrition Facts including but not limited to, understated sodium content. Undeclared ingredients including but not limited to, monosodium glutamate.",Voluntary: Firm initiated,"Lowes Foods sour cream and onion flavored potato chips, 8oz. bag, UPC 7 41643 05576 6, 9 retail units per case",Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,"Willamette Valley Pie Company, LLC",OR,Potential contamination with listeria monocytogenes.,Voluntary: Firm initiated,"Frozen Raw Bulk 9 inch Blueberry Crumble Pie ES (4 pies/case). Net wt. 38oz. UPC  00022518893257. Handmade - Willamette Valley Pie Company LLC. 1651 Eska Way, Silverton, OR.  Frozen raw pies were sold frozen in bulk packaging to grocery ret",Terminated,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Whipped Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,"House Of Flavors, Inc.",MI,Undeclared egg,Voluntary: Firm initiated,"House of Flavors 4893 Chicago Vanilla Naturally Flavored Ice Cream, 3 GAL tub",Completed,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Lox Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Scallion Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,CNC Noodle Corporation,CA,Undeclared wheat.,Voluntary: Firm initiated,"Secondary Packaging: STEAM NOODLES INGREDIENTS: ENRICHED FLOUR, WATER, STARCH, SALT, POTASSIUM, CARBONATE AND BENZOATE OF SODA ADDED AS PRESERVATIVEM F.D. & C. YELLOW COLOR #5 & #6 (TARTRAZINE) ARTIFICIAL COLORS)  Primary Packaging: CHINA N",Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Strawberry Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,"Cocos Wholesale and Imports, LLC",TN,"Label lists flour as a sub-ingredient of the shells, and ricotta cheese as a sub-ingredient of the cream but does not declare wheat or milk.",Voluntary: Firm initiated,"Coco's Italian Market Cannoli Making Kit with 6 Cannoli Shells & Cream, Net Wt. 8 oz. (227g), Keep Frozen, packaged in a plastic container, UPC 0680334992716",Completed,2026-04-27T23:09:58Z
20260318,food,Class II,Food,"Willamette Valley Pie Company, LLC",OR,Potential contamination with listeria monocytogenes.,Voluntary: Firm initiated,"Frozen Raw Bulk 8 inch Blueberry Crumble Pie (4 pies/case). Net wt. 24.5oz. UPC 0002251881223. Handmade - Willamette Valley Pie Company LLC. 1651 Eska Way, Silverton, OR.  Frozen Raw pies were sold frozen in bulk packaging to grocery retail",Terminated,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Blueberry Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,Palmetto Gourmet Foods Inc.,SC,Product contains undeclared Yellow #5,Voluntary: Firm initiated,"VEGETARIAN CHICKEN FLAVOR RAMEN Express Net wt 3oz (85g) Ingredients: Enriched unbleached flour (wheat flour***) Vegetable oil***"" Contains: Wheat, Soy. UPC 8 10037 81061 5 Produced by PALMETTO GOURMET FOODS, INC SALUDA, SC 29138",Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Garlic & Herb Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Apple Cinnamon Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Vegetable Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,"Cocos Wholesale and Imports, LLC",TN,"Label lists semolina and durum flour as sub-ingredients of the pasta, but does not declare wheat",Voluntary: Firm initiated,"Coco's Italian Market Heat-n-Eat Fettuccini Alfredo in homemade Alfredo Sauce, Net Wt. 19 oz. (510g), Keep Frozen, packaged in a microwaveable plastic container, UPC 0680334993607",Completed,2026-04-27T23:09:58Z
20260318,food,Class III,Food,"Tipp Distributors, Inc. dba Novamex",TX,"The outer cardboard box for the canned coconut water has the incorrect Nutrition Facts Panel and Ingredient List, which does not include added sugar (5g per 17.5oz can), while the primary packaging (the can) has the correct Nutrition Facts ",Voluntary: Firm initiated,C2O Coconut Water with Pulp (17.5 oz) 15 Pack UPC: 8-50274-00792-8,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Jalapeno Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Walnut Raisin Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Jalapeno Cheddar Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,CNC Noodle Corporation,CA,Undeclared wheat and Yellow #6.,Voluntary: Firm initiated,"Secondary Packaging: ZHONG HUA CHAO MIAN NOODLE INGREDIENTS: ENRICHED FLOUR, WATER, STARCH, SALT, POTASSIUM, CARBONATE AND BENZOATE OF SODA ADDED AS PRESERVATIVE F.D. & C. YELLOW COLOR #5 & #5 (TARTRAZINE) ARTIFICIAL COLORS)  Primary Packag",Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,Polski Ogrod Sp. z o.o.,N/A,potential contamination with glass,Voluntary: Firm initiated,"Hortex Mieszanka 9 - skBadnikowa Spring vegetable mix with 9 ingredients, net wt 15.87oz., UPC 5 900477 018735 >, 14 units per case",Terminated,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Ambrosia Brands LLC,NY,Product may be contaminated with Salmonella,Voluntary: Firm initiated,"Rosabella brand MORINGA; DIETARY SUPPLEMENT CAPSULES; 60 capsules per bottle; Distributed by: Ambrosia Brands, LLC, 625 Randall Ave, St. 100, Cheyenne, WY 82001; SUGGESTED USE: As a dietary supplement, take two (2) veggie capsules once a da",Ongoing,2026-04-27T23:09:58Z
20260318,food,Class II,Food,Palmetto Gourmet Foods Inc.,SC,Product contains undeclared Yellow #5,Voluntary: Firm initiated,"VEGETARIAN CHICKEN FLAVOR RAMEN Express Net wt 3oz (85g) Ingredients: Enriched unbleached flour (wheat flour***) Palm oil***"" Contains: Wheat, Soy. UPC 8 10037 81004 2 Produced by PALMETTO GOURMET FOODS, INC SALUDA, SC 29138",Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Tofu Whipped; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Sundried Tomato Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,food,Class I,Food,Made Fresh Salads Inc,NY,Products may be contaminated with Listeria monocytogenes.,Voluntary: Firm initiated,Made Fresh Salads brand Caramel Apple Cream Cheese; 5 lb white plastic tub,Ongoing,2026-04-27T23:09:58Z
20260318,drug,Class II,Drugs,Zydus Pharmaceuticals (USA) Inc,NJ,"Failed Tablet/Capsule specifications: Red dots inside capsule and melted capsule caused by oxidized Icosapent ethyl, the active ingredient.",Voluntary: Firm initiated,"Icosapent Ethyl Capsules, 1 gram, 120 Capsules per bottle, Rx only, Manufactured by: Softgel Healthcare Pvt. Ltd., India; Distributed by: Zydus Pharmaceuticals (USA) Inc., Pennington, NJ 08534.  NDC: 70710-1592-7",Ongoing,2026-04-27T23:09:58Z
20260311,food,Class I,Food,"Juniper Granola, LLC",NY,Products contain undeclared milk and soy.,Voluntary: Firm initiated,"Junebar Chocolate Cherry All Natural Snack Bar; INGREDIENTS: ORGANIC ALMOND BUTTER, DATE PASTE, ORGANIC BLACK BEANS, ORGANIC SWEET POTATOES, GLUTEN FREE ROLLED OATS, SEMI-SWEET SOY FREE VEGAN CHOCOLATE CHIPS (ORGANIC CANE SUGAR, UNSWEETENED",Ongoing,2026-04-27T23:09:58Z
